Date,Time,Location,Value,New Value
30/01/20,0:00,Brooklyn,9.8,9.8
30/01/20,1:00,Brooklyn,9.2,9.2
30/01/20,2:00,Brooklyn,7.9,7.9
30/01/20,3:00,Brooklyn,6.8,6.8
30/01/20,4:00,Brooklyn,6.0,6.0
30/01/20,5:00,Brooklyn,6.0,6.0
30/01/20,6:00,Brooklyn,6.1,6.1
30/01/20,7:00,Brooklyn,7.1,7.1
30/01/20,8:00,Brooklyn,6.2,6.2
30/01/20,9:00,Brooklyn,6.4,6.4
30/01/20,10:00,Brooklyn,7.0,7.0
30/01/20,11:00,Brooklyn,8.5,8.5
30/01/20,12:00,Brooklyn,10.4,10.4
30/01/20,13:00,Brooklyn,11.4,11.4
30/01/20,14:00,Brooklyn,10.8,10.8
30/01/20,15:00,Brooklyn,,10.55
30/01/20,16:00,Brooklyn,10.3,10.3
30/01/20,17:00,Brooklyn,9.9,9.9
30/01/20,18:00,Brooklyn,11.5,11.5
30/01/20,19:00,Brooklyn,17.1,17.1
30/01/20,20:00,Brooklyn,13.6,13.6
30/01/20,21:00,Brooklyn,15.2,15.2
30/01/20,22:00,Brooklyn,14.7,14.7
30/01/20,23:00,Brooklyn,13.8,13.8
31/01/20,0:00,Brooklyn,16.7,16.7
31/01/20,1:00,Brooklyn,,16.308333333333334
31/01/20,2:00,Brooklyn,,15.916666666666666
31/01/20,3:00,Brooklyn,,15.524999999999999
31/01/20,4:00,Brooklyn,,15.133333333333333
31/01/20,5:00,Brooklyn,,14.741666666666667
31/01/20,6:00,Brooklyn,,14.35
31/01/20,7:00,Brooklyn,,13.958333333333332
31/01/20,8:00,Brooklyn,,13.566666666666666
31/01/20,9:00,Brooklyn,,13.175
31/01/20,10:00,Brooklyn,,12.783333333333333
31/01/20,11:00,Brooklyn,,12.391666666666666
31/01/20,12:00,Brooklyn,,12.0
31/01/20,13:00,Brooklyn,,11.608333333333334
31/01/20,14:00,Brooklyn,,11.216666666666667
31/01/20,15:00,Brooklyn,,10.825
31/01/20,16:00,Brooklyn,,10.433333333333334
31/01/20,17:00,Brooklyn,,10.041666666666668
31/01/20,18:00,Brooklyn,,9.65
31/01/20,19:00,Brooklyn,,9.258333333333333
31/01/20,20:00,Brooklyn,,8.866666666666667
31/01/20,21:00,Brooklyn,,8.475000000000001
31/01/20,22:00,Brooklyn,,8.083333333333334
31/01/20,23:00,Brooklyn,,7.691666666666666
01/02/20,0:00,Brooklyn,7.3,7.3
01/02/20,1:00,Brooklyn,6.4,6.4
01/02/20,2:00,Brooklyn,6.3,6.3
01/02/20,3:00,Brooklyn,5.8,5.8
01/02/20,4:00,Brooklyn,5.0,5.0
01/02/20,5:00,Brooklyn,4.4,4.4
01/02/20,6:00,Brooklyn,4.3,4.3
01/02/20,7:00,Brooklyn,4.3,4.3
01/02/20,8:00,Brooklyn,4.1,4.1
01/02/20,9:00,Brooklyn,4.2,4.2
01/02/20,10:00,Brooklyn,3.8,3.8
01/02/20,11:00,Brooklyn,3.7,3.7
01/02/20,12:00,Brooklyn,3.8,3.8
01/02/20,13:00,Brooklyn,3.8,3.8
01/02/20,14:00,Brooklyn,3.9,3.9
01/02/20,15:00,Brooklyn,,4.6
01/02/20,16:00,Brooklyn,5.3,5.3
01/02/20,17:00,Brooklyn,5.8,5.8
01/02/20,18:00,Brooklyn,5.0,5.0
01/02/20,19:00,Brooklyn,5.2,5.2
01/02/20,20:00,Brooklyn,5.5,5.5
01/02/20,21:00,Brooklyn,5.7,5.7
01/02/20,22:00,Brooklyn,5.2,5.2
01/02/20,23:00,Brooklyn,4.7,4.7
02/02/20,0:00,Brooklyn,4.2,4.2
02/02/20,1:00,Brooklyn,3.9,3.9
02/02/20,2:00,Brooklyn,4.0,4.0
02/02/20,3:00,Brooklyn,4.1,4.1
02/02/20,4:00,Brooklyn,4.3,4.3
02/02/20,5:00,Brooklyn,4.4,4.4
02/02/20,6:00,Brooklyn,4.3,4.3
02/02/20,7:00,Brooklyn,4.4,4.4
02/02/20,8:00,Brooklyn,7.3,7.3
02/02/20,9:00,Brooklyn,9.6,9.6
02/02/20,10:00,Brooklyn,10.4,10.4
02/02/20,11:00,Brooklyn,6.4,6.4
02/02/20,12:00,Brooklyn,6.0,6.0
02/02/20,13:00,Brooklyn,6.5,6.5
02/02/20,14:00,Brooklyn,6.5,6.5
02/02/20,15:00,Brooklyn,,6.0
02/02/20,16:00,Brooklyn,5.5,5.5
02/02/20,17:00,Brooklyn,5.8,5.8
02/02/20,18:00,Brooklyn,5.8,5.8
02/02/20,19:00,Brooklyn,6.0,6.0
02/02/20,20:00,Brooklyn,5.5,5.5
02/02/20,21:00,Brooklyn,5.8,5.8
02/02/20,22:00,Brooklyn,5.0,5.0
02/02/20,23:00,Brooklyn,5.6,5.6
03/02/20,0:00,Brooklyn,5.4,5.4
03/02/20,1:00,Brooklyn,5.4,5.4
03/02/20,2:00,Brooklyn,5.5,5.5
03/02/20,3:00,Brooklyn,5.2,5.2
03/02/20,4:00,Brooklyn,5.3,5.3
03/02/20,5:00,Brooklyn,5.1,5.1
03/02/20,6:00,Brooklyn,4.9,4.9
03/02/20,7:00,Brooklyn,5.3,5.3
03/02/20,8:00,Brooklyn,5.1,5.1
03/02/20,9:00,Brooklyn,4.7,4.7
03/02/20,10:00,Brooklyn,4.8,4.8
03/02/20,11:00,Brooklyn,4.8,4.8
03/02/20,12:00,Brooklyn,5.2,5.2
03/02/20,13:00,Brooklyn,5.6,5.6
03/02/20,14:00,Brooklyn,5.5,5.5
03/02/20,15:00,Brooklyn,,5.6
03/02/20,16:00,Brooklyn,5.7,5.7
03/02/20,17:00,Brooklyn,5.7,5.7
03/02/20,18:00,Brooklyn,5.6,5.6
03/02/20,19:00,Brooklyn,5.9,5.9
03/02/20,20:00,Brooklyn,6.5,6.5
03/02/20,21:00,Brooklyn,7.1,7.1
03/02/20,22:00,Brooklyn,6.4,6.4
03/02/20,23:00,Brooklyn,6.2,6.2
04/02/20,0:00,Brooklyn,5.9,5.9
04/02/20,1:00,Brooklyn,6.1,6.1
04/02/20,2:00,Brooklyn,6.3,6.3
04/02/20,3:00,Brooklyn,6.4,6.4
04/02/20,4:00,Brooklyn,6.2,6.2
04/02/20,5:00,Brooklyn,6.0,6.0
04/02/20,6:00,Brooklyn,5.8,5.8
04/02/20,7:00,Brooklyn,5.9,5.9
04/02/20,8:00,Brooklyn,5.8,5.8
04/02/20,9:00,Brooklyn,,5.907692307692307
04/02/20,10:00,Brooklyn,,6.015384615384615
04/02/20,11:00,Brooklyn,,6.123076923076923
04/02/20,12:00,Brooklyn,,6.230769230769231
04/02/20,13:00,Brooklyn,,6.338461538461538
04/02/20,14:00,Brooklyn,,6.446153846153846
04/02/20,15:00,Brooklyn,,6.553846153846154
04/02/20,16:00,Brooklyn,,6.661538461538462
04/02/20,17:00,Brooklyn,,6.769230769230769
04/02/20,18:00,Brooklyn,,6.876923076923077
04/02/20,19:00,Brooklyn,,6.984615384615385
04/02/20,20:00,Brooklyn,,7.092307692307692
04/02/20,21:00,Brooklyn,7.2,7.2
04/02/20,22:00,Brooklyn,6.5,6.5
04/02/20,23:00,Brooklyn,5.8,5.8
05/02/20,0:00,Brooklyn,6.2,6.2
05/02/20,1:00,Brooklyn,7.3,7.3
05/02/20,2:00,Brooklyn,7.7,7.7
05/02/20,3:00,Brooklyn,7.3,7.3
05/02/20,4:00,Brooklyn,6.4,6.4
05/02/20,5:00,Brooklyn,5.5,5.5
05/02/20,6:00,Brooklyn,5.7,5.7
05/02/20,7:00,Brooklyn,5.7,5.7
05/02/20,8:00,Brooklyn,5.8,5.8
05/02/20,9:00,Brooklyn,5.7,5.7
05/02/20,10:00,Brooklyn,6.0,6.0
05/02/20,11:00,Brooklyn,5.9,5.9
05/02/20,12:00,Brooklyn,5.7,5.7
05/02/20,13:00,Brooklyn,5.1,5.1
05/02/20,14:00,Brooklyn,4.8,4.8
05/02/20,15:00,Brooklyn,,5.75
05/02/20,16:00,Brooklyn,6.7,6.7
05/02/20,17:00,Brooklyn,9.7,9.7
05/02/20,18:00,Brooklyn,11.3,11.3
05/02/20,19:00,Brooklyn,13.2,13.2
05/02/20,20:00,Brooklyn,16.6,16.6
05/02/20,21:00,Brooklyn,20.0,20.0
05/02/20,22:00,Brooklyn,22.4,22.4
05/02/20,23:00,Brooklyn,23.4,23.4
06/02/20,0:00,Brooklyn,21.0,21.0
06/02/20,1:00,Brooklyn,22.5,22.5
06/02/20,2:00,Brooklyn,21.3,21.3
06/02/20,3:00,Brooklyn,18.7,18.7
06/02/20,4:00,Brooklyn,17.6,17.6
06/02/20,5:00,Brooklyn,20.8,20.8
06/02/20,6:00,Brooklyn,22.2,22.2
06/02/20,7:00,Brooklyn,26.7,26.7
06/02/20,8:00,Brooklyn,31.8,31.8
06/02/20,9:00,Brooklyn,40.9,40.9
06/02/20,10:00,Brooklyn,43.8,43.8
06/02/20,11:00,Brooklyn,57.3,57.3
06/02/20,12:00,Brooklyn,50.7,50.7
06/02/20,13:00,Brooklyn,56.3,56.3
06/02/20,14:00,Brooklyn,60.9,60.9
06/02/20,15:00,Brooklyn,,57.0
06/02/20,16:00,Brooklyn,53.1,53.1
06/02/20,17:00,Brooklyn,40.6,40.6
06/02/20,18:00,Brooklyn,36.3,36.3
06/02/20,19:00,Brooklyn,37.3,37.3
06/02/20,20:00,Brooklyn,43.4,43.4
06/02/20,21:00,Brooklyn,45.3,45.3
06/02/20,22:00,Brooklyn,41.7,41.7
06/02/20,23:00,Brooklyn,45.9,45.9
07/02/20,0:00,Brooklyn,53.5,53.5
07/02/20,1:00,Brooklyn,53.9,53.9
07/02/20,2:00,Brooklyn,43.5,43.5
07/02/20,3:00,Brooklyn,35.1,35.1
07/02/20,4:00,Brooklyn,27.3,27.3
07/02/20,5:00,Brooklyn,20.6,20.6
07/02/20,6:00,Brooklyn,19.0,19.0
07/02/20,7:00,Brooklyn,21.3,21.3
07/02/20,8:00,Brooklyn,23.1,23.1
07/02/20,9:00,Brooklyn,24.9,24.9
07/02/20,10:00,Brooklyn,28.6,28.6
07/02/20,11:00,Brooklyn,28.1,28.1
07/02/20,12:00,Brooklyn,28.6,28.6
07/02/20,13:00,Brooklyn,32.3,32.3
07/02/20,14:00,Brooklyn,31.5,31.5
07/02/20,15:00,Brooklyn,,24.85
07/02/20,16:00,Brooklyn,18.2,18.2
07/02/20,17:00,Brooklyn,25.9,25.9
07/02/20,18:00,Brooklyn,30.0,30.0
07/02/20,19:00,Brooklyn,22.2,22.2
07/02/20,20:00,Brooklyn,21.0,21.0
07/02/20,21:00,Brooklyn,26.3,26.3
07/02/20,22:00,Brooklyn,30.0,30.0
07/02/20,23:00,Brooklyn,30.5,30.5
08/02/20,0:00,Brooklyn,28.2,28.2
08/02/20,1:00,Brooklyn,30.6,30.6
08/02/20,2:00,Brooklyn,29.3,29.3
08/02/20,3:00,Brooklyn,30.7,30.7
08/02/20,4:00,Brooklyn,25.7,25.7
08/02/20,5:00,Brooklyn,11.3,11.3
08/02/20,6:00,Brooklyn,9.6,9.6
08/02/20,7:00,Brooklyn,6.8,6.8
08/02/20,8:00,Brooklyn,7.2,7.2
08/02/20,9:00,Brooklyn,8.2,8.2
08/02/20,10:00,Brooklyn,7.7,7.7
08/02/20,11:00,Brooklyn,6.6,6.6
08/02/20,12:00,Brooklyn,6.2,6.2
08/02/20,13:00,Brooklyn,6.6,6.6
08/02/20,14:00,Brooklyn,7.9,7.9
08/02/20,15:00,Brooklyn,,7.550000000000001
08/02/20,16:00,Brooklyn,7.2,7.2
08/02/20,17:00,Brooklyn,8.4,8.4
08/02/20,18:00,Brooklyn,8.7,8.7
08/02/20,19:00,Brooklyn,9.3,9.3
08/02/20,20:00,Brooklyn,9.8,9.8
08/02/20,21:00,Brooklyn,10.7,10.7
08/02/20,22:00,Brooklyn,11.1,11.1
08/02/20,23:00,Brooklyn,10.5,10.5
09/02/20,0:00,Brooklyn,10.5,10.5
09/02/20,1:00,Brooklyn,10.2,10.2
09/02/20,2:00,Brooklyn,9.6,9.6
09/02/20,3:00,Brooklyn,8.5,8.5
09/02/20,4:00,Brooklyn,6.7,6.7
09/02/20,5:00,Brooklyn,6.5,6.5
09/02/20,6:00,Brooklyn,6.3,6.3
09/02/20,7:00,Brooklyn,6.4,6.4
09/02/20,8:00,Brooklyn,6.3,6.3
09/02/20,9:00,Brooklyn,6.0,6.0
09/02/20,10:00,Brooklyn,6.3,6.3
09/02/20,11:00,Brooklyn,7.1,7.1
09/02/20,12:00,Brooklyn,7.4,7.4
09/02/20,13:00,Brooklyn,7.3,7.3
09/02/20,14:00,Brooklyn,6.9,6.9
09/02/20,15:00,Brooklyn,,5.85
09/02/20,16:00,Brooklyn,4.8,4.8
09/02/20,17:00,Brooklyn,5.1,5.1
09/02/20,18:00,Brooklyn,5.2,5.2
09/02/20,19:00,Brooklyn,5.2,5.2
09/02/20,20:00,Brooklyn,5.0,5.0
09/02/20,21:00,Brooklyn,6.3,6.3
09/02/20,22:00,Brooklyn,6.4,6.4
09/02/20,23:00,Brooklyn,5.9,5.9
10/02/20,0:00,Brooklyn,5.7,5.7
10/02/20,1:00,Brooklyn,5.3,5.3
10/02/20,2:00,Brooklyn,5.1,5.1
10/02/20,3:00,Brooklyn,5.3,5.3
10/02/20,4:00,Brooklyn,5.1,5.1
10/02/20,5:00,Brooklyn,5.1,5.1
10/02/20,6:00,Brooklyn,4.5,4.5
10/02/20,7:00,Brooklyn,4.1,4.1
10/02/20,8:00,Brooklyn,4.1,4.1
10/02/20,9:00,Brooklyn,4.3,4.3
10/02/20,10:00,Brooklyn,4.6,4.6
10/02/20,11:00,Brooklyn,5.5,5.5
10/02/20,12:00,Brooklyn,5.5,5.5
10/02/20,13:00,Brooklyn,6.0,6.0
10/02/20,14:00,Brooklyn,6.8,6.8
10/02/20,15:00,Brooklyn,,7.4
10/02/20,16:00,Brooklyn,8.0,8.0
10/02/20,17:00,Brooklyn,8.6,8.6
10/02/20,18:00,Brooklyn,9.0,9.0
10/02/20,19:00,Brooklyn,9.7,9.7
10/02/20,20:00,Brooklyn,10.4,10.4
10/02/20,21:00,Brooklyn,11.5,11.5
10/02/20,22:00,Brooklyn,11.5,11.5
10/02/20,23:00,Brooklyn,10.8,10.8
11/02/20,0:00,Brooklyn,10.9,10.9
11/02/20,1:00,Brooklyn,10.6,10.6
11/02/20,2:00,Brooklyn,9.6,9.6
11/02/20,3:00,Brooklyn,8.9,8.9
11/02/20,4:00,Brooklyn,8.8,8.8
11/02/20,5:00,Brooklyn,8.2,8.2
11/02/20,6:00,Brooklyn,7.9,7.9
11/02/20,7:00,Brooklyn,7.4,7.4
11/02/20,8:00,Brooklyn,7.5,7.5
11/02/20,9:00,Brooklyn,8.8,8.8
11/02/20,10:00,Brooklyn,9.7,9.7
11/02/20,11:00,Brooklyn,8.2,8.2
11/02/20,12:00,Brooklyn,6.2,6.2
11/02/20,13:00,Brooklyn,6.0,6.0
11/02/20,14:00,Brooklyn,5.6,5.6
11/02/20,15:00,Brooklyn,,5.949999999999999
11/02/20,16:00,Brooklyn,6.3,6.3
11/02/20,17:00,Brooklyn,7.1,7.1
11/02/20,18:00,Brooklyn,8.1,8.1
11/02/20,19:00,Brooklyn,8.7,8.7
11/02/20,20:00,Brooklyn,7.9,7.9
11/02/20,21:00,Brooklyn,6.5,6.5
11/02/20,22:00,Brooklyn,5.3,5.3
11/02/20,23:00,Brooklyn,5.2,5.2
12/02/20,0:00,Brooklyn,6.0,6.0
12/02/20,1:00,Brooklyn,6.6,6.6
12/02/20,2:00,Brooklyn,7.1,7.1
12/02/20,3:00,Brooklyn,7.2,7.2
12/02/20,4:00,Brooklyn,7.9,7.9
12/02/20,5:00,Brooklyn,6.7,6.7
12/02/20,6:00,Brooklyn,6.1,6.1
12/02/20,7:00,Brooklyn,6.5,6.5
12/02/20,8:00,Brooklyn,6.2,6.2
12/02/20,9:00,Brooklyn,5.3,5.3
12/02/20,10:00,Brooklyn,6.2,6.2
12/02/20,11:00,Brooklyn,,6.4
12/02/20,12:00,Brooklyn,6.6,6.6
12/02/20,13:00,Brooklyn,6.7,6.7
12/02/20,14:00,Brooklyn,6.6,6.6
12/02/20,15:00,Brooklyn,,6.199999999999999
12/02/20,16:00,Brooklyn,5.8,5.8
12/02/20,17:00,Brooklyn,6.5,6.5
12/02/20,18:00,Brooklyn,6.8,6.8
12/02/20,19:00,Brooklyn,5.2,5.2
12/02/20,20:00,Brooklyn,5.0,5.0
12/02/20,21:00,Brooklyn,4.6,4.6
12/02/20,22:00,Brooklyn,4.4,4.4
12/02/20,23:00,Brooklyn,4.7,4.7
13/02/20,0:00,Brooklyn,5.1,5.1
13/02/20,1:00,Brooklyn,5.7,5.7
13/02/20,2:00,Brooklyn,5.6,5.6
13/02/20,3:00,Brooklyn,5.9,5.9
13/02/20,4:00,Brooklyn,5.7,5.7
13/02/20,5:00,Brooklyn,5.4,5.4
13/02/20,6:00,Brooklyn,6.1,6.1
13/02/20,7:00,Brooklyn,6.4,6.4
13/02/20,8:00,Brooklyn,5.8,5.8
13/02/20,9:00,Brooklyn,5.3,5.3
13/02/20,10:00,Brooklyn,4.4,4.4
13/02/20,11:00,Brooklyn,4.0,4.0
13/02/20,12:00,Brooklyn,4.4,4.4
13/02/20,13:00,Brooklyn,4.3,4.3
13/02/20,14:00,Brooklyn,4.4,4.4
13/02/20,15:00,Brooklyn,,5.4
13/02/20,16:00,Brooklyn,6.4,6.4
13/02/20,17:00,Brooklyn,10.0,10.0
13/02/20,18:00,Brooklyn,10.8,10.8
13/02/20,19:00,Brooklyn,11.6,11.6
13/02/20,20:00,Brooklyn,14.1,14.1
13/02/20,21:00,Brooklyn,13.6,13.6
13/02/20,22:00,Brooklyn,14.8,14.8
13/02/20,23:00,Brooklyn,11.3,11.3
14/02/20,0:00,Brooklyn,6.3,6.3
14/02/20,1:00,Brooklyn,6.0,6.0
14/02/20,2:00,Brooklyn,6.5,6.5
14/02/20,3:00,Brooklyn,12.5,12.5
14/02/20,4:00,Brooklyn,11.9,11.9
14/02/20,5:00,Brooklyn,7.0,7.0
14/02/20,6:00,Brooklyn,7.4,7.4
14/02/20,7:00,Brooklyn,7.8,7.8
14/02/20,8:00,Brooklyn,6.7,6.7
14/02/20,9:00,Brooklyn,7.1,7.1
14/02/20,10:00,Brooklyn,7.5,7.5
14/02/20,11:00,Brooklyn,6.7,6.7
14/02/20,12:00,Brooklyn,7.2,7.2
14/02/20,13:00,Brooklyn,8.1,8.1
14/02/20,14:00,Brooklyn,6.7,6.7
14/02/20,15:00,Brooklyn,,8.8
14/02/20,16:00,Brooklyn,10.9,10.9
14/02/20,17:00,Brooklyn,11.5,11.5
14/02/20,18:00,Brooklyn,9.0,9.0
14/02/20,19:00,Brooklyn,6.0,6.0
14/02/20,20:00,Brooklyn,4.7,4.7
14/02/20,21:00,Brooklyn,5.2,5.2
14/02/20,22:00,Brooklyn,6.0,6.0
14/02/20,23:00,Brooklyn,5.8,5.8
15/02/20,0:00,Brooklyn,4.3,4.3
15/02/20,1:00,Brooklyn,4.2,4.2
15/02/20,2:00,Brooklyn,4.7,4.7
15/02/20,3:00,Brooklyn,6.6,6.6
15/02/20,4:00,Brooklyn,8.2,8.2
15/02/20,5:00,Brooklyn,9.7,9.7
15/02/20,6:00,Brooklyn,9.1,9.1
15/02/20,7:00,Brooklyn,9.2,9.2
15/02/20,8:00,Brooklyn,9.6,9.6
15/02/20,9:00,Brooklyn,9.8,9.8
15/02/20,10:00,Brooklyn,9.6,9.6
15/02/20,11:00,Brooklyn,9.2,9.2
15/02/20,12:00,Brooklyn,9.8,9.8
15/02/20,13:00,Brooklyn,10.4,10.4
15/02/20,14:00,Brooklyn,10.1,10.1
15/02/20,15:00,Brooklyn,,8.25
15/02/20,16:00,Brooklyn,6.4,6.4
15/02/20,17:00,Brooklyn,6.3,6.3
15/02/20,18:00,Brooklyn,5.5,5.5
15/02/20,19:00,Brooklyn,4.6,4.6
15/02/20,20:00,Brooklyn,4.3,4.3
15/02/20,21:00,Brooklyn,4.1,4.1
15/02/20,22:00,Brooklyn,3.9,3.9
15/02/20,23:00,Brooklyn,4.0,4.0
16/02/20,0:00,Brooklyn,3.9,3.9
16/02/20,1:00,Brooklyn,4.0,4.0
16/02/20,2:00,Brooklyn,4.4,4.4
16/02/20,3:00,Brooklyn,4.7,4.7
16/02/20,4:00,Brooklyn,4.7,4.7
16/02/20,5:00,Brooklyn,4.8,4.8
16/02/20,6:00,Brooklyn,5.2,5.2
16/02/20,7:00,Brooklyn,5.6,5.6
16/02/20,8:00,Brooklyn,6.0,6.0
16/02/20,9:00,Brooklyn,6.8,6.8
16/02/20,10:00,Brooklyn,6.6,6.6
16/02/20,11:00,Brooklyn,6.3,6.3
16/02/20,12:00,Brooklyn,5.9,5.9
16/02/20,13:00,Brooklyn,6.0,6.0
16/02/20,14:00,Brooklyn,6.2,6.2
16/02/20,15:00,Brooklyn,,6.1
16/02/20,16:00,Brooklyn,6.0,6.0
16/02/20,17:00,Brooklyn,6.4,6.4
16/02/20,18:00,Brooklyn,7.0,7.0
16/02/20,19:00,Brooklyn,7.8,7.8
16/02/20,20:00,Brooklyn,8.5,8.5
16/02/20,21:00,Brooklyn,9.1,9.1
16/02/20,22:00,Brooklyn,10.6,10.6
16/02/20,23:00,Brooklyn,8.5,8.5
17/02/20,0:00,Brooklyn,8.5,8.5
17/02/20,1:00,Brooklyn,9.9,9.9
17/02/20,2:00,Brooklyn,8.7,8.7
17/02/20,3:00,Brooklyn,8.5,8.5
17/02/20,4:00,Brooklyn,9.8,9.8
17/02/20,5:00,Brooklyn,,8.850000000000001
17/02/20,6:00,Brooklyn,7.9,7.9
17/02/20,7:00,Brooklyn,7.5,7.5
17/02/20,8:00,Brooklyn,7.5,7.5
17/02/20,9:00,Brooklyn,7.9,7.9
17/02/20,10:00,Brooklyn,7.9,7.9
17/02/20,11:00,Brooklyn,8.2,8.2
17/02/20,12:00,Brooklyn,7.8,7.8
17/02/20,13:00,Brooklyn,7.8,7.8
17/02/20,14:00,Brooklyn,7.8,7.8
17/02/20,15:00,Brooklyn,,8.0
17/02/20,16:00,Brooklyn,8.2,8.2
17/02/20,17:00,Brooklyn,7.7,7.7
17/02/20,18:00,Brooklyn,8.1,8.1
17/02/20,19:00,Brooklyn,8.8,8.8
17/02/20,20:00,Brooklyn,8.5,8.5
17/02/20,21:00,Brooklyn,11.0,11.0
17/02/20,22:00,Brooklyn,11.1,11.1
17/02/20,23:00,Brooklyn,12.3,12.3
18/02/20,0:00,Brooklyn,14.6,14.6
18/02/20,1:00,Brooklyn,14.7,14.7
18/02/20,2:00,Brooklyn,12.6,12.6
18/02/20,3:00,Brooklyn,12.3,12.3
18/02/20,4:00,Brooklyn,8.6,8.6
18/02/20,5:00,Brooklyn,7.4,7.4
18/02/20,6:00,Brooklyn,8.5,8.5
18/02/20,7:00,Brooklyn,6.4,6.4
18/02/20,8:00,Brooklyn,6.0,6.0
18/02/20,9:00,Brooklyn,5.6,5.6
18/02/20,10:00,Brooklyn,4.4,4.4
18/02/20,11:00,Brooklyn,5.2,5.2
18/02/20,12:00,Brooklyn,4.7,4.7
18/02/20,13:00,Brooklyn,4.2,4.2
18/02/20,14:00,Brooklyn,4.7,4.7
18/02/20,15:00,Brooklyn,,5.050000000000001
18/02/20,16:00,Brooklyn,5.4,5.4
18/02/20,17:00,Brooklyn,6.1,6.1
18/02/20,18:00,Brooklyn,6.7,6.7
18/02/20,19:00,Brooklyn,6.7,6.7
18/02/20,20:00,Brooklyn,7.3,7.3
18/02/20,21:00,Brooklyn,8.0,8.0
18/02/20,22:00,Brooklyn,8.4,8.4
18/02/20,23:00,Brooklyn,8.5,8.5
19/02/20,0:00,Brooklyn,8.7,8.7
19/02/20,1:00,Brooklyn,8.5,8.5
19/02/20,2:00,Brooklyn,7.7,7.7
19/02/20,3:00,Brooklyn,6.9,6.9
19/02/20,4:00,Brooklyn,6.3,6.3
19/02/20,5:00,Brooklyn,6.1,6.1
19/02/20,6:00,Brooklyn,5.4,5.4
19/02/20,7:00,Brooklyn,5.5,5.5
19/02/20,8:00,Brooklyn,5.4,5.4
19/02/20,9:00,Brooklyn,5.3,5.3
19/02/20,10:00,Brooklyn,5.4,5.4
19/02/20,11:00,Brooklyn,6.6,6.6
19/02/20,12:00,Brooklyn,6.1,6.1
19/02/20,13:00,Brooklyn,6.2,6.2
19/02/20,14:00,Brooklyn,6.2,6.2
19/02/20,15:00,Brooklyn,,6.050000000000001
19/02/20,16:00,Brooklyn,5.9,5.9
19/02/20,17:00,Brooklyn,6.3,6.3
19/02/20,18:00,Brooklyn,6.6,6.6
19/02/20,19:00,Brooklyn,6.6,6.6
19/02/20,20:00,Brooklyn,6.8,6.8
19/02/20,21:00,Brooklyn,7.1,7.1
19/02/20,22:00,Brooklyn,7.2,7.2
19/02/20,23:00,Brooklyn,6.4,6.4
20/02/20,0:00,Brooklyn,6.7,6.7
20/02/20,1:00,Brooklyn,5.8,5.8
20/02/20,2:00,Brooklyn,5.2,5.2
20/02/20,3:00,Brooklyn,4.8,4.8
20/02/20,4:00,Brooklyn,4.6,4.6
20/02/20,5:00,Brooklyn,4.4,4.4
20/02/20,6:00,Brooklyn,4.5,4.5
20/02/20,7:00,Brooklyn,4.3,4.3
20/02/20,8:00,Brooklyn,4.5,4.5
20/02/20,9:00,Brooklyn,4.1,4.1
20/02/20,10:00,Brooklyn,4.1,4.1
20/02/20,11:00,Brooklyn,3.9,3.9
20/02/20,12:00,Brooklyn,4.0,4.0
20/02/20,13:00,Brooklyn,4.2,4.2
20/02/20,14:00,Brooklyn,4.1,4.1
20/02/20,15:00,Brooklyn,,3.8499999999999996
20/02/20,16:00,Brooklyn,3.6,3.6
20/02/20,17:00,Brooklyn,3.8,3.8
20/02/20,18:00,Brooklyn,4.1,4.1
20/02/20,19:00,Brooklyn,4.3,4.3
20/02/20,20:00,Brooklyn,4.4,4.4
20/02/20,21:00,Brooklyn,4.8,4.8
20/02/20,22:00,Brooklyn,5.0,5.0
20/02/20,23:00,Brooklyn,5.4,5.4
21/02/20,0:00,Brooklyn,5.3,5.3
21/02/20,1:00,Brooklyn,5.1,5.1
21/02/20,2:00,Brooklyn,5.7,5.7
21/02/20,3:00,Brooklyn,6.3,6.3
21/02/20,4:00,Brooklyn,6.1,6.1
21/02/20,5:00,Brooklyn,5.0,5.0
21/02/20,6:00,Brooklyn,4.8,4.8
21/02/20,7:00,Brooklyn,5.1,5.1
21/02/20,8:00,Brooklyn,5.7,5.7
21/02/20,9:00,Brooklyn,5.2,5.2
21/02/20,10:00,Brooklyn,5.0,5.0
21/02/20,11:00,Brooklyn,5.1,5.1
21/02/20,12:00,Brooklyn,5.3,5.3
21/02/20,13:00,Brooklyn,5.1,5.1
21/02/20,14:00,Brooklyn,5.3,5.3
21/02/20,15:00,Brooklyn,,5.1
21/02/20,16:00,Brooklyn,4.9,4.9
21/02/20,17:00,Brooklyn,5.2,5.2
21/02/20,18:00,Brooklyn,5.4,5.4
21/02/20,19:00,Brooklyn,5.5,5.5
21/02/20,20:00,Brooklyn,5.5,5.5
21/02/20,21:00,Brooklyn,5.5,5.5
21/02/20,22:00,Brooklyn,5.3,5.3
21/02/20,23:00,Brooklyn,5.2,5.2
22/02/20,0:00,Brooklyn,5.3,5.3
22/02/20,1:00,Brooklyn,5.5,5.5
22/02/20,2:00,Brooklyn,5.8,5.8
22/02/20,3:00,Brooklyn,6.1,6.1
22/02/20,4:00,Brooklyn,6.0,6.0
22/02/20,5:00,Brooklyn,5.6,5.6
22/02/20,6:00,Brooklyn,5.5,5.5
22/02/20,7:00,Brooklyn,5.8,5.8
